GO,Tdro,Ajap,Pvin,Pqin,Tele,Gfla,Lhet,Cchi,Asoj,Nvit,Ppup,Acal,Aful,Csol,Pven,Lbou,Hheb,Btre,Vvel
GO:0002862,897.617614,487.81163638545,284.01423625245,743.5534978174401,544.88053379817,208.8472513281,156.6663542235,220.18700512992,253.87618152072,204.863771926949,389.28315179656,472.4624591208899,345.01208321568,198.94560867841,325.13365463982,335.0699417408999,367.15741880964,34.335750758272,323.28939935964
GO:0005839,4095.347544,4089.7043400531,1523.5225710771,7654.118887811999,4832.6997633183,4852.78110471,1223.4165575095,1572.8959619514,2826.47678771759,2913.5125276729,2805.1412070928,4027.7901675648,3019.8060406656,867.7707593601199,2161.7331500388,2534.6353451884,2335.637286084,491.46252138764,2463.2254944654
GO:0007370,1194.40476,8544.437104133001,1230.11904100932,2007.4416479138,6011.6477025051,781.8813095940001,398.7702308765,1672.1079481536,711.3011636086001,533.75256649904,810.9262588832,1034.59789630614,8809.0810528512,373.96568016005,1151.92550573763,831.70152006668,1295.3106591,341.0366065518,1545.8590164696
GO:0019773,1743.009856,2255.72296124658,559.24093803699,3006.7763191914,2038.95263444643,2099.229033594,524.381204315,546.6677650293601,1299.46182570754,1527.74420814469,1452.07499724712,1890.37023634068,1897.10465534304,513.79580972313,826.10793842928,1282.3953157062,1071.72555877716,191.75866288396,1688.2650127707
GO:0016281,2865.71214,4846.9321402088,1384.7935937088,2580.6542158004,1375.22452953186,991.900870191,896.3714995984999,1391.60008359492,4758.98827284956,1386.28670723543,2911.2818154144,4312.519863533999,2413.95361996512,236.49241442057,1980.3683591835,1231.46687818362,1585.4954869068,203.54666645452,3185.0373535386
GO:0045773,5765.31826,10421.0668228211,5101.941305498401,9418.359084133,9065.8745441352,2802.58875435,2325.154975105,4987.2228922332,9414.0882516922,3486.072274417,6630.350010233599,7348.5118295817,6344.804559168,1098.8115499372,4576.4847141975,3430.669941326,5462.065803624399,821.64496514252,4637.7707595954
GO:0000038,1526.42255,1471.78900070704,1397.05277844858,2024.9847064358,2679.027268068,513.810690162,799.1265956255,1379.81175390816,1214.10602088369,709.56127565123,1200.79219674968,2780.2450083873,1046.12519214624,7361.3659129824,1624.43642439897,1630.65763382754,787.9719267607601,157.25046014328,5222.483893605299
GO:0004312,412.790486,72.03642185033601,828.15770644068,202.5734089539,575.3496699009,96.1752596343,269.8744621965,225.02955840834,202.646217280766,38.789533071941,178.31106769952,598.82703597873,42.610008734304,125.57316174172,636.85258412139,568.49829752246,199.78150045284,17.7350095314328,3559.6974698019
GO:0009922,317.600914,8.753731340481199,727.8478175667601,89.385119135164,378.6455737872,36.6274066158,171.6147231635,106.004230185528,157.056636081668,23.2421942047127,79.42108981736,498.70000539162,11.0603718887136,2.1436499554635,607.25499493737,495.74204395014,167.04525598672,12.2811306319588,3348.4079052207
GO:0019367,312.111044,8.753731340481199,727.8478175667601,89.385119135164,378.6455737872,36.6274066158,171.6147231635,106.004230185528,157.056636081668,23.2421942047127,79.42108981736,498.70000539162,11.0603718887136,2.1436499554635,607.25499493737,495.74204395014,167.04525598672,12.2811306319588,3348.4079052207
GO:0019368,312.111044,8.753731340481199,727.8478175667601,89.385119135164,378.6455737872,36.6274066158,171.6147231635,106.004230185528,157.056636081668,23.2421942047127,79.42108981736,498.70000539162,11.0603718887136,2.1436499554635,607.25499493737,495.74204395014,167.04525598672,12.2811306319588,3348.4079052207
GO:0030497,892.080006,557.34789065345,878.59146131757,356.14846925488,798.4369483938001,84.73707548459998,320.346748562,179.22799523604,464.3197160405661,324.97139244296,323.14391933984,1045.79621152476,427.89347174592,27.911241636927,898.9159535733002,717.0682771756,304.460736406,27.749597189208,3656.3961255339
GO:0034625,312.111044,8.753731340481199,727.8478175667601,89.385119135164,378.6455737872,36.6274066158,171.6147231635,106.004230185528,157.056636081668,23.2421942047127,79.42108981736,498.70000539162,11.0603718887136,2.1436499554635,607.25499493737,495.74204395014,167.04525598672,12.2811306319588,3348.4079052207
GO:0034626,312.111044,8.753731340481199,727.8478175667601,89.385119135164,378.6455737872,36.6274066158,171.6147231635,106.004230185528,157.056636081668,23.2421942047127,79.42108981736,498.70000539162,11.0603718887136,2.1436499554635,607.25499493737,495.74204395014,167.04525598672,12.2811306319588,3348.4079052207
GO:0042761,790.30259,356.21235228989,878.59146131757,280.62862177484,798.4369483938001,69.64474661759999,309.9056182755,179.22799523604,352.400853722368,312.83499752823,270.16331348552,958.04154003912,251.005053217152,27.816894570597,857.3782102938001,684.3039242046599,246.341663829,22.8753185177584,3617.0257105311
